InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2018069443,"4/9/2018 11:53:03 AM","1604-B W BUSINESS LOOP 70","          ",1679494.5,1141042.25,FRAUD,2018003729,"10W ",Monday,11
2018069441,"4/9/2018 11:44:46 AM","4605 RICE RD","          ",1706483,1143395.5,"SUSPICIOUS VEHICLE",,"40E ",Monday,11
2018069440,"4/9/2018 11:44:35 AM","3800-403 SADDLEBROOK PL","          ",1691148.13,1148879.25,"ASSIST CITIZEN",,"30S ",Monday,11
2018069439,"4/9/2018 11:44:14 AM","VANDIVER DR/WOLCOTT DR","          ",1690542.75,1142502.75,"TRAFFIC STOP",2018003728,"30S ",Monday,11
2018069437,"4/9/2018 11:43:31 AM",,"          ",,,"TRAFFIC STOP",,"    ",Monday,11
2018069436,"4/9/2018 11:42:36 AM","409-3102 VANDIVER DR","          ",1688262.25,1143081.88,LOCKOUT,,"10E ",Monday,11
2018069430,"4/9/2018 11:38:59 AM","W MESA DR/SCOTT BLVD","          ",1668942.25,1127161.38,"911 CHECKS",,"50W ",Monday,11
2018069427,"4/9/2018 11:36:26 AM","3600 MAMBA DR","          ",1685948.5,1148842,"911 CHECKS",,"10E ",Monday,11
2018069424,"4/9/2018 11:29:01 AM","3511 RUTLEDGE DR","          ",1702112.5,1154843.5,"911 CHECKS",,"30N ",Monday,11
2018069420,"4/9/2018 11:25:25 AM","2201 SMILEY LN","          ",1695838.13,1151305.38,"LIQUOR LAW VIOLATION",2018003727,"30N ",Monday,11
2018069409,"4/9/2018 11:07:19 AM","CHAPEL HILL RD/FORUM BLVD","          ",1679432.63,1127580.63,ACCIDENT,,"50W ",Monday,11
2018069407,"4/9/2018 11:06:26 AM","3710 WEYMEYER DR","          ",1702707.13,1153865.88,"PARKING VIOLATION",,"30N ",Monday,11
2018069400,"4/9/2018 10:53:27 AM","WILSON AVE/S COLLEGE AVE","          ",1691050.88,1132875,ACCIDENT,,"70  ",Monday,10
2018069393,"4/9/2018 10:47:28 AM","2405-1F WHITE GATE DR","          ",1696690.13,1141533.63,TRESPASSING,,"40W ",Monday,10
2018069389,"4/9/2018 10:42:09 AM","1607 TYPHOON DR","          ",1693355.38,1151789,"CHECK BUILDING",,"30N ",Monday,10
2018069384,"4/9/2018 10:35:49 AM","BETHEL ST/GREEN MEADOWS CIR","          ",1684757.25,1122182.13,"ABANDONED  VEHICLE",,"60E ",Monday,10
2018069374,"4/9/2018 10:15:07 AM","3100 W BROADWAY","          ",1673502,1136012,LARCENY,2018003726,"50W ",Monday,10
2018069367,"4/9/2018 10:08:15 AM","1009 SMILEY LN","          ",1690329.63,1150709.38,"LAW ALARM",,"10E ",Monday,10
2018069366,"4/9/2018 10:05:37 AM","2811-D MEXICO GRAVEL RD","          ",1698805,1145206.13,DISTURBANCE,,"40W ",Monday,10
2018069364,"4/9/2018 9:57:47 AM","PARIS RD/I70 E","          ",1694893.38,1141068.5,"KEEP THE PEACE",,"40W ",Monday,09
2018069362,"4/9/2018 9:54:19 AM","4529 BROWN STATION RD","          ",1699648.25,1151685.38,"PARKING VIOLATION",,"30N ",Monday,09
2018069359,"4/9/2018 9:49:44 AM","1709 OAKWOOD CT","          ",1678817.5,1134085.13,"ABANDONED  VEHICLE",,"50E ",Monday,09
2018069357,"4/9/2018 9:46:50 AM","HERIFORD RD/BURLINGTON ST","          ",1694466.38,1141532,"ABANDONED  VEHICLE",,"30S ",Monday,09
2018069356,"4/9/2018 9:46:34 AM","4407 SULLIVAN ST","          ",1687038.75,1151718,"LAW ALARM",,"10E ",Monday,09
2018069355,"4/9/2018 9:44:34 AM","206 E TEXAS AVE","          ",1687254.13,1141970.38,"ASSIST CITIZEN",,"10E ",Monday,09
2018069350,"4/9/2018 9:41:20 AM","4200 BETHEL ST","          ",1684991.13,1118484.25,"CHECK BUILDING",,"60W ",Monday,09
2018069349,"4/9/2018 9:40:31 AM","2601 RANGE LINE ST","          ",1689587.75,1144972.75,"SUSPICIOUS PERSON",,"30S ",Monday,09
2018069347,"4/9/2018 9:38:14 AM","5509 PRAIRIE ROSE CT","          ",1710649.63,1148028.25,"PARKING VIOLATION",,"40E ",Monday,09
2018069342,"4/9/2018 9:25:04 AM","3608 WAYSIDE DR","          ",1697230.38,1148480.5,"ABANDONED  VEHICLE",,"30N ",Monday,09
2018069340,"4/9/2018 9:23:59 AM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,ASSAULT,,"70D ",Monday,09
2018069338,"4/9/2018 9:18:29 AM","3405 OAKLAND PL","          ",1695928,1147431,"CHECK SUBJECT",2018003725,"30S ",Monday,09
2018069337,"4/9/2018 9:18:14 AM","E CLARKSON RD/E BURNAM RD","          ",1686835.5,1131869,"PARKING VIOLATION",,"60E ",Monday,09
2018069334,"4/9/2018 9:15:37 AM","BALLENGER PL/CLARK LN","          ",1706533.25,1139721.25,"SUSPICIOUS PERSON",,"40E ",Monday,09
2018069330,"4/9/2018 9:10:10 AM","5301-12 E ST CHARLES RD","          ",1709341.88,1137716.25,"LEAVING THE SCENE ACCIDENT",,"80N ",Monday,09
2018069320,"4/9/2018 8:48:43 AM","E STADIUM BLVD/MICK DEAVER DR","          ",1688468.25,1129849.13,"TRAFFIC HAZARD",,MUG1,Monday,08
2018069317,"4/9/2018 8:46:48 AM","2101-A W BROADWAY","          ",1676588.38,1136771.88,LARCENY,,"50W ",Monday,08
2018069315,"4/9/2018 8:36:38 AM","403-104 N STADIUM BLVD","          ",1676820.13,1138526.88,"LAW ALARM",,"50E ",Monday,08
2018069309,"4/9/2018 8:26:41 AM","501 W NORTH CEDAR LAKE DR","          ",1683047.38,1116152.63,"LAW ALARM",,"60W ",Monday,08
2018069307,"4/9/2018 8:24:36 AM","803 KING AVE","          ",1687242,1138694.63,"PARKING VIOLATION",,"20E ",Monday,08
2018069299,"4/9/2018 8:11:12 AM","5801 ARBOR POINTE PKWY","          ",1700832.13,1157904.5,ACCIDENT,,"30N ",Monday,08
2018069294,"4/9/2018 7:59:34 AM","N COLLEGE AVE/E WALNUT ST","          ",1691102.13,1135702.88,ACCIDENT,,"70  ",Monday,07
2018069289,"4/9/2018 7:48:06 AM","915 E BROADWAY","          ",1689597,1135486.13,HARASSMENT,2018003724,"70D ",Monday,07
2018069281,"4/9/2018 7:41:26 AM","ROCK QUARRY RD/GRINDSTONE PKWY","          ",1693519.75,1121451,ACCIDENT,,"60E ",Monday,07
2018069277,"4/9/2018 7:34:25 AM","4303 NEEDHAM CT","          ",1684067.88,1117973.25,DISTURBANCE,,"60W ",Monday,07
2018069276,"4/9/2018 7:33:49 AM","1205 CLUB MEADOWS DR","          ",1680892.75,1120411.25,"ASSIST CITIZEN",,"60W ",Monday,07
2018069269,"4/9/2018 7:24:37 AM","PARK AVE/N NINTH ST","          ",1689452.63,1136487.25,"TRAFFIC STOP",,"20E ",Monday,07
2018069268,"4/9/2018 7:21:07 AM","1000-BLK W NIFONG BLVD","          ",1681925.5,1119744.25,ACCIDENT,,"60W ",Monday,07
2018069267,"4/9/2018 7:20:18 AM","SOUTHLAND DR/ROCK QUARRY RD","          ",1693534.25,1120439.25,"PARKING VIOLATION",,"60E ",Monday,07
2018069259,"4/9/2018 6:50:50 AM","E BROADWAY/FYFER PL","          ",1693447,1134852,"ASSIST MEDICS",,"70  ",Monday,06
2018069255,"4/9/2018 6:39:54 AM","11200 S AIRPORT DR","          ",1719937.13,1087167.38,"SUSPICIOUS INCIDENT",,"80S ",Monday,06
2018069254,"4/9/2018 6:32:57 AM","1712 CUNNINGHAM RD","          ",1671809.63,1129271.38,"911 CHECKS",,"50W ",Monday,06
2018069248,"4/9/2018 5:14:54 AM","4812 GLENCAIRN DR","          ",1679976.25,1116174.75,"LAW ALARM",,"60W ",Monday,05
2018069241,"4/9/2018 3:58:40 AM","3800 S SCOTT BLVD","          ",1668854.63,1121908.5,"CHECK SUBJECT",,"111 ",Monday,03
2018069234,"4/9/2018 3:28:01 AM","1500-BLK FIR PL","          ",1690642.38,1140747.38,"911 CHECKS",,"30S ",Monday,03
2018069231,"4/9/2018 2:57:57 AM","1500-BLK FIR PL","          ",1690642.38,1140747.38,"911 CHECKS",,"30S ",Monday,02
2018069230,"4/9/2018 2:47:30 AM","21 N PROVIDENCE RD","          ",1687525.5,1135673.88,"CHECK SUBJECT",,"50E ",Monday,02
2018069229,"4/9/2018 2:47:14 AM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,TRESPASSING,2018003723,"30S ",Monday,02
2018069228,"4/9/2018 2:40:52 AM","901 E BROADWAY","          ",1689507.5,1135439.5,"CHECK SUBJECT",,"70D ",Monday,02
2018069226,"4/9/2018 2:40:25 AM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,"ASSIST CITIZEN",,"70D ",Monday,02
2018069225,"4/9/2018 2:36:34 AM","5451 S BETHEL CHURCH RD","          ",1684296.88,1113067.38,"STALLED VEHICLE",,"60W ",Monday,02
2018069224,"4/9/2018 2:19:59 AM","21 N PROVIDENCE RD","          ",1687525.5,1135673.88,"LAW ALARM",,"50E ",Monday,02
2018069223,"4/9/2018 2:18:33 AM","PARIS RD/N COLLEGE AVE","          ",1691181.63,1137144.38,"TRAFFIC STOP",,"70  ",Monday,02
2018069222,"4/9/2018 2:18:14 AM","1500-BLK FIR PL","          ",1690642.38,1140747.38,"911 CHECKS",,"30S ",Monday,02
2018069220,"4/9/2018 2:14:22 AM","1010 I70 DR SW","          ",1681896.88,1140117.38,"LAW ALARM",,"20W ",Monday,02
2018069216,"4/9/2018 2:05:09 AM","E ST CHARLES RD/BULL RUN DR","          ",1710085.13,1137595.75,"TRAFFIC STOP",,"113 ",Monday,02
2018069214,"4/9/2018 2:02:32 AM","2206 SILVER LEAF CT","          ",1695406.25,1118578.5,"911 CHECKS",,"60E ",Monday,02
2018069210,"4/9/2018 1:30:32 AM","4303 NEEDHAM CT","          ",1684067.88,1117973.25,"LAW ALARM",,"60W ",Monday,01
2018069207,"4/9/2018 1:24:06 AM","1201-A GRINDSTONE PKWY","          ",1690399.25,1121329.75,"911 CHECKS",,"60E ",Monday,01
2018069206,"4/9/2018 1:22:30 AM","N PROVIDENCE RD/SWITZLER ST","          ",1687564.25,1137069.88,"TRAFFIC STOP",2018003722,"20E ",Monday,01
2018069204,"4/9/2018 1:15:58 AM","3909-202 OAKLAND GRAVEL RD","          ",1696481.25,1149217.75,LARCENY,,"30N ",Monday,01
2018069202,"4/9/2018 1:12:32 AM","710 WILKES BLVD","          ",1689223.75,1138536.88,"PARKING VIOLATION",,"20E ",Monday,01
2018069192,"4/9/2018 12:42:29 AM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Monday,00
2018069190,"4/9/2018 12:28:50 AM","805 N KEENE ST","          ",1699809.75,1138052.13,DISTURBANCE,,"80N ",Monday,00
2018069188,"4/9/2018 12:22:50 AM","PRAIRIE ROSE CT/SPRING CRESS DR","          ",1710794.38,1147957.63,"PARKING VIOLATION",,"40E ",Monday,00
2018069185,"4/9/2018 12:09:04 AM","2509 QUAIL DR","          ",1697492.38,1142194,"PARKING VIOLATION",,"40W ",Monday,00
2018069182,"4/8/2018 11:48:25 PM","NIKKI WAY/CARRIERIDGE DR","          ",1685024.5,1114232.63,"PARKING VIOLATION",,"60W ",Sunday,23
2018069180,"4/8/2018 11:43:15 PM","5304 TESSA WAY","          ",1685423.75,1113669.5,"PARKING VIOLATION",,"60W ",Sunday,23
2018069179,"4/8/2018 11:38:54 PM","915 E BROADWAY","          ",1689597,1135486.13,"TRESPASS SUBJECT",2018003721,"70D ",Sunday,23
2018069176,"4/8/2018 11:32:44 PM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Sunday,23
2018069173,"4/8/2018 11:23:59 PM","608 GLENSTONE DR","          ",1703438.88,1137556.38,"911 CHECKS",,"80N ",Sunday,23
2018069171,"4/8/2018 11:22:02 PM","RANGE LINE ST/KENNESAW RIDGE RD","          ",1690247.5,1148916.25,"TRAFFIC STOP",,"30S ",Sunday,23
2018069169,"4/8/2018 11:13:40 PM","1416 S OLD 63","          ",1694346.88,1128263.75,"SUSPICIOUS VEHICLE",,"80S ",Sunday,23
2018069167,"4/8/2018 11:06:45 PM","1601 HIGHRIDGE CIR","          ",1680069.13,1130327.63,DISTURBANCE,,"50W ",Sunday,23
2018069166,"4/8/2018 11:05:04 PM","3906 HYDE PARK AVE","          ",1689133.5,1119332.13,"PEACE DISTURBANCE",,"60E ",Sunday,23
2018069164,"4/8/2018 11:02:08 PM","1012-105 CLAUDELL LN","          ",1678420.75,1139500.38,LARCENY,2018003719,"10W ",Sunday,23
2018069161,"4/8/2018 10:57:04 PM","609 MORNINGSIDE DR","          ",1692951.88,1132601.13,"CIVIL MATTER",,"70  ",Sunday,22
2018069159,"4/8/2018 10:55:24 PM","S STADIUM BLVD/COLLEGE PARK DR","          ",1678110.75,1130674,"TRAFFIC STOP",,"50E ",Sunday,22
2018069158,"4/8/2018 10:54:38 PM","1703-11A CANIFF CIR","          ",1693351.25,1127289.63,"LEAVING THE SCENE ACCIDENT",2018003720,"80S ",Sunday,22
2018069157,"4/8/2018 10:51:16 PM","3206 CLARK LN","          ",1700151.5,1139669.38,"TRAFFIC STOP",,"40W ",Sunday,22
2018069153,"4/8/2018 10:33:48 PM","SMILEY LN/DERBY RIDGE DR","          ",1692301.13,1150485.75,"TRAFFIC STOP",,"30N ",Sunday,22
2018069152,"4/8/2018 10:32:06 PM","1704 SOUTH CHARLESTON CIR","          ",1703703.13,1142019.25,"PARKING VIOLATION",,"40E ",Sunday,22
2018069150,"4/8/2018 10:24:11 PM","2001 HOLLY AVE","          ",1695266.25,1144563,ASSAULT,2018003718,"30S ",Sunday,22
2018069148,"4/8/2018 10:21:51 PM","CONLEY RD/CONNECTOR","          ",1699452,1138276,"TRAFFIC STOP",,"80N ",Sunday,22
2018069144,"4/8/2018 10:11:06 PM","2500 I70 DR SW","          ",1675632.5,1141294.75,TRESPASSING,,"10W ",Sunday,22
2018069139,"4/8/2018 10:02:45 PM","4312-A RICE RD","          ",1705365,1142893.63,"911 CHECKS",,"40E ",Sunday,22
2018069132,"4/8/2018 9:29:12 PM","2402 PARIS RD","          ",1696912,1143376.88,"TRAFFIC STOP",2018003717,"40W ",Sunday,21
2018069130,"4/8/2018 9:23:39 PM","GRINDSTONE PKWY/S HWY 63 NB","          ",1699145,1121325.13,"CHECK TRAFFIC LIGHTS",,"80S ",Sunday,21
2018069127,"4/8/2018 9:17:32 PM","2001-140 W WORLEY ST","          ",1677356.75,1139404.13,"LAW ALARM",,"10W ",Sunday,21
2018069126,"4/8/2018 9:07:30 PM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,"911 CHECKS",,"70D ",Sunday,21
2018069125,"4/8/2018 9:01:38 PM","BIG BEAR BLVD/RANGE LINE ST","          ",1689743.25,1144687.38,"TRAFFIC STOP",,"30S ",Sunday,21
2018069124,"4/8/2018 8:56:47 PM","S PROVIDENCE RD/CHERRY ST","          ",1687567.5,1135068,"TRAFFIC STOP",,"50E ",Sunday,20
2018069121,"4/8/2018 8:39:37 PM","2116 BERNADETTE DR","          ",1676874.13,1140245.88,TRESPASSING,,"10W ",Sunday,20
2018069119,"4/8/2018 8:37:39 PM","4409 RICE RD","          ",1705617,1143147,"SUSPICIOUS INCIDENT",,"40E ",Sunday,20
2018069114,"4/8/2018 8:21:44 PM","1632-2E TOWNE DR","          ",1696488.25,1141909.5,"SUSPICIOUS INCIDENT",,"40W ",Sunday,20
2018069112,"4/8/2018 8:18:16 PM","N HWY 763/E PRATHERSVILLE RD","          ",1690778.38,1158877.25,"STALLED VEHICLE",,"110 ",Sunday,20
2018069111,"4/8/2018 8:13:05 PM","BROWN STATION RD/SHERWOOD DR","          ",1700642.5,1152229.63,DISTURBANCE,,"30N ",Sunday,20
2018069105,"4/8/2018 7:58:53 PM","200-BLK N OLD 63","          ",1693855,1135956,"911 CHECKS",,"80N ",Sunday,19
2018069102,"4/8/2018 7:52:47 PM","CLARK LN/CREEKWOOD PKWY","          ",1700878.25,1139903.13,"TRAFFIC STOP",,"40W ",Sunday,19
2018069094,"4/8/2018 7:14:43 PM","3001 W BROADWAY","          ",1673837.63,1137334.25,DISTURBANCE,,"50W ",Sunday,19
2018069092,"4/8/2018 7:13:14 PM","S PROVIDENCE RD/E STADIUM BLVD","          ",1687546.38,1130408.13,"TRAFFIC HAZARD",,"60E ",Sunday,19
2018069090,"4/8/2018 7:10:12 PM","1600-8D HANOVER BLVD","          ",1702712.88,1141093.13,FRAUD,2018003715,"40E ",Sunday,19
2018069087,"4/8/2018 6:56:08 PM","2401-604 W BROADWAY","          ",1675828.13,1136973.75,"KEEP THE PEACE",,"50W ",Sunday,18
2018069079,"4/8/2018 6:29:52 PM","702 WILKES BLVD","          ",1689024.5,1138537.25,"RECOVER PROPERTY",,"20E ",Sunday,18
2018069077,"4/8/2018 6:23:04 PM","1030 CLAUDELL LN","          ",1678638.25,1139212.75,"911 CHECKS",,"10W ",Sunday,18
2018069073,"4/8/2018 6:18:46 PM","1501-113 VANDIVER DR","          ",1692341.75,1143076,TRESPASSING,,"30S ",Sunday,18
2018069071,"4/8/2018 6:16:45 PM","3 HOSPITAL DR","          ",1688979.13,1130554.38,"ASSIST CITIZEN",,MUG1,Sunday,18
2018069068,"4/8/2018 6:10:20 PM","1108 COATS ST","          ",1689504.25,1139545.25,OVERDOSE,2018003714,"20E ",Sunday,18
2018069058,"4/8/2018 5:55:15 PM","1501-BLK VANDIVER DR","          ",1692619.5,1142549,"911 CHECKS",,"30S ",Sunday,17
2018069051,"4/8/2018 5:37:10 PM","1051 W RTE K","          ",1680730.13,1107190.88,"911 CHECKS",,"60W ",Sunday,17
2018069049,"4/8/2018 5:32:27 PM","1401 GODAS DR","          ",1709784.88,1140539.88,ASSAULT,2018003713,"40E ",Sunday,17
2018069048,"4/8/2018 5:28:34 PM","2400 TOPAZ DR","          ",1676035.63,1133180.88,"911 CHECKS",,"50W ",Sunday,17
2018069046,"4/8/2018 5:19:50 PM","E NIFONG BLVD/S PROVIDENCE RD","          ",1687417.38,1120341,ACCIDENT,,"60E ",Sunday,17
2018069045,"4/8/2018 5:19:28 PM","200-BLK CONLEY RD","          ",1699109.25,1135434.38,"911 CHECKS",,"80N ",Sunday,17
2018069040,"4/8/2018 5:05:02 PM","3700-A GREELEY DR","          ",1702731.38,1154179.25,"911 CHECKS",,"30N ",Sunday,17
2018069037,"4/8/2018 4:59:34 PM","7 FOURTH AVE","          ",1686470.63,1138985.75,HARASSMENT,,"20E ",Sunday,16
2018069032,"4/8/2018 4:39:12 PM","408 HICKMAN AVE","          ",1688087.25,1137686,"911 CHECKS",,"20E ",Sunday,16
2018069025,"4/8/2018 4:17:34 PM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,"SUSPICIOUS INCIDENT",,"70D ",Sunday,16
2018069018,"4/8/2018 4:09:34 PM","3100-BLK ALPINE DR","          ",1701034.75,1146567.13,"911 CHECKS",,"40W ",Sunday,16
2018069014,"4/8/2018 3:59:09 PM","4900 BULLHEAD LN","          ",1707697.13,1147520.63,"911 CHECKS",,"40E ",Sunday,15
2018069010,"4/8/2018 3:43:58 PM","200-BLK S NINTH ST","          ",1689455.63,1134610.38,"PARKING VIOLATION",,"70D ",Sunday,15
2018069007,"4/8/2018 3:37:40 PM","RIA ST/MCKEE ST","          ",1705966,1140595.63,"CHECK THE WELFARE",,"40E ",Sunday,15
2018069006,"4/8/2018 3:34:59 PM","1626 UNIVERSITY AVE","          ",1693060.88,1133323.5,"911 CHECKS",,"70  ",Sunday,15
2018069001,"4/8/2018 3:27:56 PM","3708-A GREELEY DR","          ",1702830,1154151.38,"LAW ALARM",,"30N ",Sunday,15
2018068994,"4/8/2018 3:08:39 PM","51 CONLEY RD","          ",1698917.13,1134998.88,ASSAULT,2018003711,"80N ",Sunday,15
2018068991,"4/8/2018 3:03:30 PM","2600-BLK TRIMBLE RD","          ",1697426,1133712.75,"911 CHECKS",,"80N ",Sunday,15
2018068990,"4/8/2018 2:59:19 PM","4916-20 BROWN STATION RD","          ",1701850.5,1153610.88,"SUSPICIOUS PERSON",,"30N ",Sunday,14
2018068988,"4/8/2018 2:57:36 PM","1302 I70 E","          ",1705844.75,1138758.5,ACCIDENT,,"40E ",Sunday,14
2018068978,"4/8/2018 2:41:31 PM","1250 I70 W","          ",1679528.63,1140346.75,"TRAFFIC HAZARD",,"10W ",Sunday,14
2018068974,"4/8/2018 2:33:55 PM","2403 RANGE LINE ST","          ",1689643.25,1144281,"PEACE DISTURBANCE",,"30S ",Sunday,14
2018068973,"4/8/2018 2:24:22 PM","1659 HIGH QUEST CIR","          ",1693308.13,1152571.88,DISTURBANCE,2018003709,"30N ",Sunday,14
2018068971,"4/8/2018 2:14:39 PM","811-C CLAUDELL LN","          ",1678761.38,1139872.25,LARCENY,2018003712,"10W ",Sunday,14
2018068970,"4/8/2018 2:12:27 PM","1102-209 LOCUST ST","          ",1690104.38,1134537.13,"SUSPICIOUS INCIDENT",2018003707,"70  ",Sunday,14
2018068969,"4/8/2018 2:12:18 PM","4101-A RANGE LINE ST","          ",1690373,1150208.38,"SUSPICIOUS PERSON",,"30S ",Sunday,14
2018068967,"4/8/2018 2:10:11 PM","1000-101 SMILEY LN","          ",1690087.38,1150363.63,LARCENY,,"10E ",Sunday,14
2018068966,"4/8/2018 1:58:52 PM","BROWN STATION RD/GREELEY DR","          ",1701662.38,1154487.88,TRAFFIC,,"30N ",Sunday,13
2018068965,"4/8/2018 1:56:05 PM","2403 CLARK LN","          ",1696661.38,1140582.88,"CIVIL MATTER",,"40W ",Sunday,13
2018068962,"4/8/2018 1:47:57 PM","415-3 CONLEY RD","          ",1698265.5,1136384.38,"LEAVING THE SCENE ACCIDENT",2018003708,"80N ",Sunday,13
2018068960,"4/8/2018 1:45:17 PM","500-BLK HIGH ST","          ",1692826.38,1133488.5,"911 CHECKS",,"70  ",Sunday,13
2018068959,"4/8/2018 1:43:34 PM","S HWY 63 NB/E BROADWAY OFFR NB","          ",1699020.5,1131829.88,"911 CHECKS",,"80S ",Sunday,13
2018068946,"4/8/2018 1:06:31 PM","3832 ASPEN HEIGHTS PKWY","          ",1697633.88,1119727.25,"KEEP THE PEACE",,"80S ",Sunday,13
2018068945,"4/8/2018 1:06:22 PM","2917 LAKE TOWN DR","          ",1669019.88,1125256,"911 CHECKS",,"50W ",Sunday,13
2018068942,"4/8/2018 1:01:16 PM","3009-L PARIS RD","          ",1699349.38,1146401,"TRAFFIC HAZARD",,"40W ",Sunday,13
2018068941,"4/8/2018 12:53:56 PM","2210 W BROADWAY","          ",1676439,1136196.63,FRAUD,2018003706,"50W ",Sunday,12
2018068937,"4/8/2018 12:39:36 PM","S PROVIDENCE RD/E STEWART RD","          ",1687491,1133389.38,ACCIDENT,,"50E ",Sunday,12
2018068931,"4/8/2018 12:05:20 PM","3905 BRADBURY DR","          ",1703328.13,1133588.88,"LAW ALARM",,"80N ",Sunday,12
2018068926,"4/8/2018 11:50:49 AM","5708 CAMDEN CIR","          ",1711526.88,1136546,"911 CHECKS",,"80N ",Sunday,11
2018068925,"4/8/2018 11:48:46 AM","1205-103 GRINDSTONE PKWY","          ",1690794.75,1121431.38,"LAW ALARM",,"60E ",Sunday,11
2018068919,"4/8/2018 11:30:07 AM","507 LYON ST","          ",1688467.75,1136972,"ABANDONED  VEHICLE",,"20E ",Sunday,11
2018068917,"4/8/2018 11:25:47 AM","3615 SOUTHLAND DR","          ",1692683.88,1120861,"ASSIST OFFICER",,"60E ",Sunday,11
2018068909,"4/8/2018 11:07:49 AM","1600-BLK S OLD 63","          ",1693937.38,1127699.75,"911 CHECKS",,"80S ",Sunday,11
2018068908,"4/8/2018 11:03:32 AM","2931-102 NORTHLAND DR","          ",1691788.75,1145905,LARCENY,,"30S ",Sunday,11
2018068906,"4/8/2018 11:01:45 AM","2227 BUSHNELL DR","          ",1696052.25,1130933.88,LARCENY,,"80S ",Sunday,11
2018068904,"4/8/2018 10:54:41 AM","51 CONLEY RD","          ",1698917.13,1134998.88,ASSAULT,,"80N ",Sunday,10
2018068903,"4/8/2018 10:49:25 AM","1409 GREENSBORO DR","          ",1692103.75,1155776.13,ACCIDENT,,"30N ",Sunday,10
2018068902,"4/8/2018 10:45:33 AM","2210 W BROADWAY","          ",1676439,1136196.63,FRAUD,,"50W ",Sunday,10
2018068900,"4/8/2018 10:42:21 AM","1306-109 RANGE LINE ST","          ",1690402.75,1140234.13,LARCENY,,"30S ",Sunday,10
2018068899,"4/8/2018 10:41:09 AM","3615 SOUTHLAND DR","          ",1692683.88,1120861,"911 CHECKS",,"60E ",Sunday,10
2018068898,"4/8/2018 10:38:59 AM","1501-103 VANDIVER DR","          ",1692289.25,1142705.13,ASSAULT,,"30S ",Sunday,10
2018068892,"4/8/2018 10:27:31 AM","105 N GARTH AVE","          ",1685834.38,1136051.75,TRESPASSING,,"50E ",Sunday,10
2018068887,"4/8/2018 10:19:51 AM","3701 KOALA DR","          ",1689031.5,1148524.75,HARASSMENT,2018003702,"10E ",Sunday,10
2018068881,"4/8/2018 10:06:25 AM","101-200 S FIFTH ST","          ",1688180.88,1134982.25,VANDALISM,,"70D ",Sunday,10
2018068879,"4/8/2018 10:05:07 AM","2931 NORTHLAND DR","          ",1691812,1145905,DISTURBANCE,2018003703,"30S ",Sunday,10
2018068874,"4/8/2018 9:53:20 AM","2300 BERNADETTE DR","          ",1676284.75,1139812.25,TRAFFIC,,"10W ",Sunday,09
2018068873,"4/8/2018 9:50:57 AM","809 CLAUDELL LN","          ",1678809,1139870.13,"SHOTS HEARD",,"10W ",Sunday,09
2018068871,"4/8/2018 9:48:10 AM","2503 LILAC DR","          ",1675162.75,1143877.63,"911 CHECKS",,"10W ",Sunday,09
2018068870,"4/8/2018 9:47:48 AM","4005 DEERFIELD DR","          ",1694892.25,1150028.5,"ASSIST OTHER AGENCY",,"30N ",Sunday,09
2018068869,"4/8/2018 9:44:04 AM","S FAIRVIEW RD/MIDDLEBUSH DR","          ",1674241.5,1130346.88,"ABANDONED  VEHICLE",,"50W ",Sunday,09
2018068865,"4/8/2018 9:37:41 AM","2402 PARIS RD","          ",1696912,1143376.88,LARCENY,,"40W ",Sunday,09
2018068861,"4/8/2018 9:30:03 AM","2101-101 CORONA RD","          ",1669138.38,1128355.75,"LAW ALARM",,"50W ",Sunday,09
2018068853,"4/8/2018 9:16:50 AM","PARK AVE/ST JOSEPH ST","          ",1690794.38,1136926.13,"TRAFFIC STOP",,"20E ",Sunday,09
2018068852,"4/8/2018 9:07:39 AM","3101 S OLD 63","          ",1695131.25,1122784,"ASSIST CITIZEN",,"80S ",Sunday,09
2018068846,"4/8/2018 8:43:16 AM","202-B E NIFONG BLVD","          ",1686739.75,1120072.63,"LAW ALARM",,"60W ",Sunday,08
